Entity,Code,Year,Gas per capita (kWh)
New Zealand,NZL,2004,9978.921
New Zealand,NZL,2005,9086.595
New Zealand,NZL,2006,9115.035
New Zealand,NZL,2007,9957.923
New Zealand,NZL,2008,9126.648
New Zealand,NZL,2009,9284.255
New Zealand,NZL,2010,10013.598
New Zealand,NZL,2011,9101.268
New Zealand,NZL,2012,9991.514
New Zealand,NZL,2013,10363.299
New Zealand,NZL,2014,11421.009
New Zealand,NZL,2015,10544.433
New Zealand,NZL,2016,10296.403
New Zealand,NZL,2017,10609.452
New Zealand,NZL,2018,9493.753
New Zealand,NZL,2019,10248.883
New Zealand,NZL,2020,9457.467
North Macedonia,MKD,1990,0
North Macedonia,MKD,1991,0
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,0
North Macedonia,MKD,1994,0
North Macedonia,MKD,1995,0
North Macedonia,MKD,1996,0
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,95.177
North Macedonia,MKD,1999,175.003
North Macedonia,MKD,2000,282.334
North Macedonia,MKD,2001,374.968
North Macedonia,MKD,2002,383.201
North Macedonia,MKD,2003,340.395
North Macedonia,MKD,2004,330.572
North Macedonia,MKD,2005,352.872
North Macedonia,MKD,2006,377.379
North Macedonia,MKD,2007,480.988
North Macedonia,MKD,2008,546.388
North Macedonia,MKD,2009,361.717
North Macedonia,MKD,2010,535.335
North Macedonia,MKD,2011,618.834
North Macedonia,MKD,2012,641.596
North Macedonia,MKD,2013,725.699
North Macedonia,MKD,2014,622.059
North Macedonia,MKD,2015,626.141
North Macedonia,MKD,2016,983.943
North Macedonia,MKD,2017,1264.556
North Macedonia,MKD,2018,1165.811
North Macedonia,MKD,2019,1362.762
North Macedonia,MKD,2020,1556.919
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,986.341
Norway,NOR,1978,1650.303
Norway,NOR,1979,1878.905
Norway,NOR,1980,2012.304
Norway,NOR,1981,2465.612
Norway,NOR,1982,2653.18
Norway,NOR,1983,2977.58
Norway,NOR,1984,2855.325
Norway,NOR,1985,2999.136
Norway,NOR,1986,3291.525
Norway,NOR,1987,3608.188
Norway,NOR,1988,4523.747
Norway,NOR,1989,4986.512
Norway,NOR,1990,5254.647
Norway,NOR,1991,5889.281
Norway,NOR,1992,6304.453
Norway,NOR,1993,6595.239
Norway,NOR,1994,7039.698
Norway,NOR,1995,7065.364
Norway,NOR,1996,7624.123
Norway,NOR,1997,8750.924
Norway,NOR,1998,8883.03
Norway,NOR,1999,8435.251
Norway,NOR,2000,9416.446
Norway,NOR,2001,8680.457
Norway,NOR,2002,9217.503
Norway,NOR,2003,9878.938
Norway,NOR,2004,10382.559
Norway,NOR,2005,9433.476
Norway,NOR,2006,9269.543
Norway,NOR,2007,8848.82
Norway,NOR,2008,9011.717
Norway,NOR,2009,8554.893
Norway,NOR,2010,8385.829
Norway,NOR,2011,8149.013
Norway,NOR,2012,7994.502
Norway,NOR,2013,7823.86
Norway,NOR,2014,8281.852
Norway,NOR,2015,8704.872
Norway,NOR,2016,8319.503
Norway,NOR,2017,8657.26
Norway,NOR,2018,8297.501
Norway,NOR,2019,8487.393
Norway,NOR,2020,8175.174
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,2929.353
Oman,OMN,1979,4661.324
Oman,OMN,1980,5596.841
Oman,OMN,1981,6239.18
Oman,OMN,1982,6458.082
Oman,OMN,1983,7603.242
Oman,OMN,1984,9088.687
Oman,OMN,1985,11051.518
Oman,OMN,1986,12400.214
Oman,OMN,1987,13388.068
Oman,OMN,1988,13004.802
Oman,OMN,1989,13007.626
Oman,OMN,1990,13506.959
Oman,OMN,1991,13104.106
Oman,OMN,1992,13676.98
Oman,OMN,1993,12563.002
Oman,OMN,1994,12687.078
Oman,OMN,1995,15127.089
Oman,OMN,1996,16288.506
Oman,OMN,1997,18721.483
Oman,OMN,1998,19503.442
Oman,OMN,1999,20857.81
Oman,OMN,2000,33841.488
Oman,OMN,2001,36722.326
Oman,OMN,2002,37810.345
Oman,OMN,2003,39915.96
Oman,OMN,2004,35344.126
Oman,OMN,2005,42920.051
Oman,OMN,2006,46636.694
Oman,OMN,2007,45772.479
Oman,OMN,2008,48639.167
Oman,OMN,2009,47102.008
Oman,OMN,2010,53858.973
Oman,OMN,2011,55619.28
Oman,OMN,2012,56362.014
Oman,OMN,2013,57712.317
Oman,OMN,2014,52925.05
Oman,OMN,2015,54006.101
Oman,OMN,2016,51030.934
Oman,OMN,2017,50045.581
Oman,OMN,2018,51758.233
Oman,OMN,2019,50244.438
Oman,OMN,2020,50730.883
Pakistan,PAK,1965,290.097
Pakistan,PAK,1966,319.395
Pakistan,PAK,1967,362.91
Pakistan,PAK,1968,396.568
Pakistan,PAK,1969,475.641
Pakistan,PAK,1970,500.566
Pakistan,PAK,1971,485.824
Pakistan,PAK,1972,438.164
Pakistan,PAK,1973,485.522
Pakistan,PAK,1974,522.181
Pakistan,PAK,1975,569.856
Pakistan,PAK,1976,564.072
Pakistan,PAK,1977,597.789
Pakistan,PAK,1978,595.474
Pakistan,PAK,1979,649.779
Pakistan,PAK,1980,768.094
Pakistan,PAK,1981,810.364
Pakistan,PAK,1982,854.701
Pakistan,PAK,1983,814.815
Pakistan,PAK,1984,808.666
Pakistan,PAK,1985,798.849
Pakistan,PAK,1986,829.604
Pakistan,PAK,1987,860.609
Pakistan,PAK,1988,884.5
Pakistan,PAK,1989,914.792
Pakistan,PAK,1990,948.654
Pakistan,PAK,1991,995.712
Pakistan,PAK,1992,950.005
Pakistan,PAK,1993,1064.016
Pakistan,PAK,1994,1055.173
Pakistan,PAK,1995,1052.379
Pakistan,PAK,1996,1111.373
Pakistan,PAK,1997,1076.743
Pakistan,PAK,1998,1102.244
Pakistan,PAK,1999,1222.764
Pakistan,PAK,2000,1261.21
Pakistan,PAK,2001,1298.447
Pakistan,PAK,2002,1374.083
Pakistan,PAK,2003,1668.942
Pakistan,PAK,2004,1958.107
Pakistan,PAK,2005,2034.273
Pakistan,PAK,2006,2031.397
Pakistan,PAK,2007,2014.222
Pakistan,PAK,2008,2016.187
Pakistan,PAK,2009,1977.016
Pakistan,PAK,2010,1970.099
Pakistan,PAK,2011,1927.547
Pakistan,PAK,2012,1954.145
Pakistan,PAK,2013,1860.588
Pakistan,PAK,2014,1791.389
Pakistan,PAK,2015,1831.959
Pakistan,PAK,2016,1898.072
Pakistan,PAK,2017,1959.519
Pakistan,PAK,2018,2053.809
Pakistan,PAK,2019,2053.045
Pakistan,PAK,2020,1866.649
Peru,PER,1965,312.303
Peru,PER,1966,317.217
Peru,PER,1967,288.279
Peru,PER,1968,312.13
Peru,PER,1969,309.492
Peru,PER,1970,295.334
Peru,PER,1971,342.946
Peru,PER,1972,320.79
Peru,PER,1973,305.559
Peru,PER,1974,306.368
Peru,PER,1975,368.159
Peru,PER,1976,388.924
Peru,PER,1977,376.219
Peru,PER,1978,383.075
Peru,PER,1979,345.329
Peru,PER,1980,362.015
Peru,PER,1981,405.649
Peru,PER,1982,415.528
Peru,PER,1983,267.262
Peru,PER,1984,352.722
Peru,PER,1985,268.702
Peru,PER,1986,278.563
Peru,PER,1987,270.73
Peru,PER,1988,249.8
Peru,PER,1989,207.292
Peru,PER,1990,194.276
Peru,PER,1991,178.634
Peru,PER,1992,157.994
Peru,PER,1993,163.239
Peru,PER,1994,167.066
Peru,PER,1995,158.838
Peru,PER,1996,158.253
Peru,PER,1997,92.009
Peru,PER,1998,153.427
Peru,PER,1999,151.692
Peru,PER,2000,125.678
Peru,PER,2001,132.886
Peru,PER,2002,156.978
Peru,PER,2003,183.905
Peru,PER,2004,299.647
Peru,PER,2005,523.923
Peru,PER,2006,608.014
Peru,PER,2007,908.904
Peru,PER,2008,1144.652
Peru,PER,2009,1161.292
Peru,PER,2010,1868.5
Peru,PER,2011,2150.363
Peru,PER,2012,2325.509
Peru,PER,2013,2251.184
Peru,PER,2014,2469.774
Peru,PER,2015,2508.353
Peru,PER,2016,2746.331
Peru,PER,2017,2382.607
Peru,PER,2018,2508.73
Peru,PER,2019,2525.733
Peru,PER,2020,2138.269
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0.775
Philippines,PHL,1995,0.73
Philippines,PHL,1996,1.208
Philippines,PHL,1997,0.717
Philippines,PHL,1998,1.195
Philippines,PHL,1999,0.899
Philippines,PHL,2000,1.307
Philippines,PHL,2001,16.849
Philippines,PHL,2002,207.286
Philippines,PHL,2003,309.51
Philippines,PHL,2004,280.245
Philippines,PHL,2005,364.227
Philippines,PHL,2006,335.046
Philippines,PHL,2007,394.882
Philippines,PHL,2008,408.849
Philippines,PHL,2009,404.966
Philippines,PHL,2010,375.128
Philippines,PHL,2011,398.227
Philippines,PHL,2012,375.307
Philippines,PHL,2013,339.89
Philippines,PHL,2014,351.622
Philippines,PHL,2015,325.375
Philippines,PHL,2016,367.521
Philippines,PHL,2017,358.879
Philippines,PHL,2018,383.381
Philippines,PHL,2019,389.949
Philippines,PHL,2020,350.684
Poland,POL,1965,546.286
Poland,POL,1966,643.65
Poland,POL,1967,780.14
Poland,POL,1968,1063.531
Poland,POL,1969,1463.405
Poland,POL,1970,1852.341
Poland,POL,1971,2021.641
Poland,POL,1972,2110.791
Poland,POL,1973,2177.831
Poland,POL,1974,2220.352
Poland,POL,1975,2357.796
Poland,POL,1976,2494.012
Poland,POL,1977,2622.87
Poland,POL,1978,2736.229
Poland,POL,1979,2827.768
Poland,POL,1980,2870.698
Poland,POL,1981,2682.163
Poland,POL,1982,2655.645
Poland,POL,1983,2691.492
Poland,POL,1984,2776.468
Poland,POL,1985,2795.517
Poland,POL,1986,2944.827
Poland,POL,1987,3025.313
Poland,POL,1988,2992.002
Poland,POL,1989,2926.568
Poland,POL,1990,2738.292
Poland,POL,1991,2545.21
Poland,POL,1992,2363.351
Poland,POL,1993,2475.874
Poland,POL,1994,2489.018
Poland,POL,1995,2720.041
Poland,POL,1996,2852.487
Poland,POL,1997,2841.492
Poland,POL,1998,2869.277
Poland,POL,1999,2793.292
Poland,POL,2000,3004.182
Poland,POL,2001,3132.135
Poland,POL,2002,3055.878
Poland,POL,2003,3406.755
Poland,POL,2004,3598.248
Poland,POL,2005,3708.398
Poland,POL,2006,3751.935
Poland,POL,2007,3753.051
Poland,POL,2008,4078.458
Poland,POL,2009,3935.862
Poland,POL,2010,4234.997
Poland,POL,2011,4297.181
Poland,POL,2012,4556.821
Poland,POL,2013,4562.716
Poland,POL,2014,4466.563
Poland,POL,2015,4495.658
Poland,POL,2016,4806.002
Poland,POL,2017,5053.687
Poland,POL,2018,5254.546
Poland,POL,2019,5513.335
Poland,POL,2020,5695.95
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0
Portugal,PRT,1990,0
Portugal,PRT,1991,0
Portugal,PRT,1992,0
Portugal,PRT,1993,0
Portugal,PRT,1994,0
Portugal,PRT,1995,0
Portugal,PRT,1996,0
Portugal,PRT,1997,98.899
Portugal,PRT,1998,786.956
Portugal,PRT,1999,2192.015
Portugal,PRT,2000,2242.38
Portugal,PRT,2001,2489.868
Portugal,PRT,2002,3015.816
Portugal,PRT,2003,2895.813
Portugal,PRT,2004,3613.203
Portugal,PRT,2005,4080.303
Portugal,PRT,2006,3906.389
Portugal,PRT,2007,4151.449
Portugal,PRT,2008,4532.523
Portugal,PRT,2009,4497.671
Portugal,PRT,2010,4896.883
Portugal,PRT,2011,4970.662
Portugal,PRT,2012,4327.724
Portugal,PRT,2013,4123.304
Portugal,PRT,2014,3960.333
Portugal,PRT,2015,4648.636
Portugal,PRT,2016,4913.852
Portugal,PRT,2017,6161.708
Portugal,PRT,2018,5654.521
Portugal,PRT,2019,5999.335
Portugal,PRT,2020,5878.277
Qatar,QAT,1965,11385.838
Qatar,QAT,1966,10628.687
Qatar,QAT,1967,13552.469
Qatar,QAT,1968,57076.843
Qatar,QAT,1969,87412.838
Qatar,QAT,1970,94975.012
Qatar,QAT,1971,87107.42
Qatar,QAT,1972,87476.029
Qatar,QAT,1973,115015.46
Qatar,QAT,1974,87449.297
Qatar,QAT,1975,126167.378
Qatar,QAT,1976,65180.577
Qatar,QAT,1977,88048.217
Qatar,QAT,1978,79749.422
Qatar,QAT,1979,220043.359
Qatar,QAT,1980,219430.062
Qatar,QAT,1981,180427.309
Qatar,QAT,1982,188722.29
Qatar,QAT,1983,175177.719
Qatar,QAT,1984,179843.495
Qatar,QAT,1985,152367.696
Qatar,QAT,1986,150928.242
Qatar,QAT,1987,137541.15
Qatar,QAT,1988,136721.246
Qatar,QAT,1989,138990.078
Qatar,QAT,1990,136906.309
Qatar,QAT,1991,162039.428
Qatar,QAT,1992,263658.283
Qatar,QAT,1993,278626.048
Qatar,QAT,1994,275568.021
Qatar,QAT,1995,272131.519
Qatar,QAT,1996,185709.903
Qatar,QAT,1997,193822.993
Qatar,QAT,1998,203152.748
Qatar,QAT,1999,225337.297
Qatar,QAT,2000,190681.488
Qatar,QAT,2001,170270.974
Qatar,QAT,2002,178722.704
Qatar,QAT,2003,191747.714
Qatar,QAT,2004,208572.474
Qatar,QAT,2005,206751.977
Qatar,QAT,2006,173646.721
Qatar,QAT,2007,158065.197
Qatar,QAT,2008,144067.844
Qatar,QAT,2009,128530.762
Qatar,QAT,2010,136860.223
Qatar,QAT,2011,140847.091
Qatar,QAT,2012,152995.806
Qatar,QAT,2013,150986.862
Qatar,QAT,2014,156286.743
Qatar,QAT,2015,168661.871
Qatar,QAT,2016,155028.741
Qatar,QAT,2017,151032.158
Qatar,QAT,2018,122687.212
Qatar,QAT,2019,129548.79
Qatar,QAT,2020,121420.492
Romania,ROU,1965,7249.405
Romania,ROU,1966,7734.861
Romania,ROU,1967,8428.944
Romania,ROU,1968,8809.745
Romania,ROU,1969,10104.194
Romania,ROU,1970,10377.875
Romania,ROU,1971,10970.928
Romania,ROU,1972,11016.437
Romania,ROU,1973,11518.225
Romania,ROU,1974,11767.888
Romania,ROU,1975,12658.27
Romania,ROU,1976,13816.757
Romania,ROU,1977,14497.612
Romania,ROU,1978,14853.943
Romania,ROU,1979,14201.419
Romania,ROU,1980,14648.917
Romania,ROU,1981,15310.101
Romania,ROU,1982,15507.657
Romania,ROU,1983,15390.579
Romania,ROU,1984,15281.95
Romania,ROU,1985,14155.676
Romania,ROU,1986,14345.379
Romania,ROU,1987,14018.555
Romania,ROU,1988,13998.723
Romania,ROU,1989,13900.434
Romania,ROU,1990,14278.568
Romania,ROU,1991,11799.043
Romania,ROU,1992,10544.886
Romania,ROU,1993,10189.292
Romania,ROU,1994,9337.381
Romania,ROU,1995,9743.747
Romania,ROU,1996,9902.661
Romania,ROU,1997,8188.386
Romania,ROU,1998,7757.027
Romania,ROU,1999,7161.674
Romania,ROU,2000,7186.795
Romania,ROU,2001,6970.708
Romania,ROU,2002,7253.025
Romania,ROU,2003,7886.704
Romania,ROU,2004,7511.908
Romania,ROU,2005,7560.569
Romania,ROU,2006,7776.594
Romania,ROU,2007,7056.23
Romania,ROU,2008,6789.143
Romania,ROU,2009,5962.285
Romania,ROU,2010,6128.857
Romania,ROU,2011,6350.673
Romania,ROU,2012,6196.579
Romania,ROU,2013,5683.621
Romania,ROU,2014,5426.818
Romania,ROU,2015,5204.888
Romania,ROU,2016,5301.309
Romania,ROU,2017,5744.529
Romania,ROU,2018,5927.885
Romania,ROU,2019,5546.63
Romania,ROU,2020,5882.959
Russia,RUS,1985,24908.495
Russia,RUS,1986,25015.712
Russia,RUS,1987,26269.695
Russia,RUS,1988,27535.574
Russia,RUS,1989,27783.13
Russia,RUS,1990,28075.033
Russia,RUS,1991,28714.043
Russia,RUS,1992,27743.251
Russia,RUS,1993,27642.999
Russia,RUS,1994,25973.836
Russia,RUS,1995,25126.616
Russia,RUS,1996,25302.067
Russia,RUS,1997,23381.067
Russia,RUS,1998,24400.723
Russia,RUS,1999,24399.425
Russia,RUS,2000,25012.25
Russia,RUS,2001,25520.624
Russia,RUS,2002,25939.016
Russia,RUS,2003,26664.35
Russia,RUS,2004,27458.186
Russia,RUS,2005,27869.104
Russia,RUS,2006,29409.126
Russia,RUS,2007,29931.519
Russia,RUS,2008,29511.462
Russia,RUS,2009,27754.009
Russia,RUS,2010,29545.772
Russia,RUS,2011,30315.054
Russia,RUS,2012,29766.975
Russia,RUS,2013,29438.173
Russia,RUS,2014,29184.601
Russia,RUS,2015,28187.398
Russia,RUS,2016,28955.129
Russia,RUS,2017,29622.803
Russia,RUS,2018,31186.928
Russia,RUS,2019,30459.05
Russia,RUS,2020,28190.022
Saudi Arabia,SAU,1965,1239.567
Saudi Arabia,SAU,1966,1439.581
Saudi Arabia,SAU,1967,1674.119
Saudi Arabia,SAU,1968,1941.324
Saudi Arabia,SAU,1969,2248.654
Saudi Arabia,SAU,1970,2632.024
Saudi Arabia,SAU,1971,2100.686
Saudi Arabia,SAU,1972,2272.106
Saudi Arabia,SAU,1973,2547.707
Saudi Arabia,SAU,1974,3067.676
Saudi Arabia,SAU,1975,3469.92
Saudi Arabia,SAU,1976,3561.775
Saudi Arabia,SAU,1977,4765.227
Saudi Arabia,SAU,1978,6237.135
Saudi Arabia,SAU,1979,7246.178
Saudi Arabia,SAU,1980,9531.894
Saudi Arabia,SAU,1981,10445.45
Saudi Arabia,SAU,1982,10388.856
Saudi Arabia,SAU,1983,9526.693
Saudi Arabia,SAU,1984,13922.411
Saudi Arabia,SAU,1985,13613.855
Saudi Arabia,SAU,1986,17355.176
Saudi Arabia,SAU,1987,17624.681
Saudi Arabia,SAU,1988,18344.308
Saudi Arabia,SAU,1989,18070.663
Saudi Arabia,SAU,1990,19615.896
Saudi Arabia,SAU,1991,19920.19
Saudi Arabia,SAU,1992,21025.394
Saudi Arabia,SAU,1993,21413.836
Saudi Arabia,SAU,1994,22307.277
Saudi Arabia,SAU,1995,21880.998
Saudi Arabia,SAU,1996,22165.535
Saudi Arabia,SAU,1997,22194.429
Saudi Arabia,SAU,1998,22483.122
Saudi Arabia,SAU,1999,21733.623
Saudi Arabia,SAU,2000,22899.683
Saudi Arabia,SAU,2001,24056.215
Saudi Arabia,SAU,2002,24702.705
Saudi Arabia,SAU,2003,25407.646
Saudi Arabia,SAU,2004,26973.111
Saudi Arabia,SAU,2005,28416.843
Saudi Arabia,SAU,2006,28486.863
Saudi Arabia,SAU,2007,28072.348
Saudi Arabia,SAU,2008,29518.108
Saudi Arabia,SAU,2009,27985.999
Saudi Arabia,SAU,2010,30369.296
Saudi Arabia,SAU,2011,31006.203
Saudi Arabia,SAU,2012,32366.277
Saudi Arabia,SAU,2013,31621.321
Saudi Arabia,SAU,2014,31459.172
Saudi Arabia,SAU,2015,31284.631
Saudi Arabia,SAU,2016,32461.746
Saudi Arabia,SAU,2017,33004.951
Saudi Arabia,SAU,2018,33261.401
Saudi Arabia,SAU,2019,32435.035
Saudi Arabia,SAU,2020,32199.854
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,3265.993
Singapore,SGP,1993,4310.608
Singapore,SGP,1994,4171.914
Singapore,SGP,1995,4041.451
Singapore,SGP,1996,3916.8
Singapore,SGP,1997,3797.845
Singapore,SGP,1998,3691.023
Singapore,SGP,1999,3603.273
Singapore,SGP,2000,4113.872
Singapore,SGP,2001,10683.083
Singapore,SGP,2002,11469.818
Singapore,SGP,2003,12378.093
Singapore,SGP,2004,14811.916
Singapore,SGP,2005,14501.493
Singapore,SGP,2006,18512.192
Singapore,SGP,2007,17799.36
Singapore,SGP,2008,18246.675
Singapore,SGP,2009,18484.724
Singapore,SGP,2010,16245.932
Singapore,SGP,2011,15744.107
Singapore,SGP,2012,16631.081
Singapore,SGP,2013,18364.036
Singapore,SGP,2014,18802.437
Singapore,SGP,2015,20705.229
Singapore,SGP,2016,21052.189
Singapore,SGP,2017,21526.933
Singapore,SGP,2018,21339.619
Singapore,SGP,2019,21619.66
Singapore,SGP,2020,21534.414
Slovakia,SVK,1965,681.04
Slovakia,SVK,1966,751.46
Slovakia,SVK,1967,894.764
Slovakia,SVK,1968,1990.585
Slovakia,SVK,1969,2004.206
Slovakia,SVK,1970,2671.939
Slovakia,SVK,1971,3327.19
Slovakia,SVK,1972,3581.587
Slovakia,SVK,1973,3896.852
Slovakia,SVK,1974,4704.737
Slovakia,SVK,1975,5332.419
Slovakia,SVK,1976,5826.903
Slovakia,SVK,1977,6552.976
Slovakia,SVK,1978,7266.68
Slovakia,SVK,1979,7425.403
Slovakia,SVK,1980,5394.182
Slovakia,SVK,1981,5555.666
Slovakia,SVK,1982,5759.401
Slovakia,SVK,1983,5876.126
Slovakia,SVK,1984,6629.249
Slovakia,SVK,1985,6773.654
Slovakia,SVK,1986,7216.375
Slovakia,SVK,1987,7584.633
Slovakia,SVK,1988,7430.638
Slovakia,SVK,1989,8364.755
Slovakia,SVK,1990,11189.099
Slovakia,SVK,1991,9912.747
Slovakia,SVK,1992,10862.869
Slovakia,SVK,1993,10720.829
Slovakia,SVK,1994,10206.018
Slovakia,SVK,1995,11287.58
Slovakia,SVK,1996,11875.352
Slovakia,SVK,1997,12036.379
Slovakia,SVK,1998,12221.262
Slovakia,SVK,1999,12363.542
Slovakia,SVK,2000,12442.532
Slovakia,SVK,2001,13284.838
Slovakia,SVK,2002,12636.248
Slovakia,SVK,2003,12209.066
Slovakia,SVK,2004,11843.327
Slovakia,SVK,2005,12715.186
Slovakia,SVK,2006,11585.215
Slovakia,SVK,2007,10963.588
Slovakia,SVK,2008,11128.037
Slovakia,SVK,2009,9528.999
Slovakia,SVK,2010,10773.805
Slovakia,SVK,2011,9970.368
Slovakia,SVK,2012,9375.768
Slovakia,SVK,2013,9777.346
Slovakia,SVK,2014,8081.399
Slovakia,SVK,2015,8300.449
Slovakia,SVK,2016,8324.656
Slovakia,SVK,2017,8830.826
Slovakia,SVK,2018,8695.416
Slovakia,SVK,2019,8708.578
Slovakia,SVK,2020,9118.716
Slovenia,SVN,1990,4446.64
Slovenia,SVN,1991,4224.57
Slovenia,SVN,1992,3571.321
Slovenia,SVN,1993,3555.632
Slovenia,SVN,1994,3881.95
Slovenia,SVN,1995,4317.661
Slovenia,SVN,1996,4392.334
Slovenia,SVN,1997,4671.803
Slovenia,SVN,1998,4786.069
Slovenia,SVN,1999,4995.413
Slovenia,SVN,2000,4828.685
Slovenia,SVN,2001,4972.178
Slovenia,SVN,2002,4796.424
Slovenia,SVN,2003,5304.499
Slovenia,SVN,2004,5250.72
Slovenia,SVN,2005,5405.792
Slovenia,SVN,2006,5222.537
Slovenia,SVN,2007,5285.392
Slovenia,SVN,2008,5048.807
Slovenia,SVN,2009,4752.234
Slovenia,SVN,2010,4907.686
Slovenia,SVN,2011,4183.049
Slovenia,SVN,2012,4010.736
Slovenia,SVN,2013,3929.329
Slovenia,SVN,2014,3521.578
Slovenia,SVN,2015,3729.408
Slovenia,SVN,2016,3948.794
Slovenia,SVN,2017,4152.421
Slovenia,SVN,2018,4105.506
Slovenia,SVN,2019,4121.473
Slovenia,SVN,2020,4113.466
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,27.125
South Africa,ZAF,1972,39.362
South Africa,ZAF,1973,41.512
South Africa,ZAF,1974,47.431
South Africa,ZAF,1975,60.769
South Africa,ZAF,1976,59.851
South Africa,ZAF,1977,55.943
South Africa,ZAF,1978,55.994
South Africa,ZAF,1979,67.506
South Africa,ZAF,1980,74.471
South Africa,ZAF,1981,70.352
South Africa,ZAF,1982,62.305
South Africa,ZAF,1983,68.678
South Africa,ZAF,1984,67.059
South Africa,ZAF,1985,61.692
South Africa,ZAF,1986,63.148
South Africa,ZAF,1987,57.054
South Africa,ZAF,1988,56.238
South Africa,ZAF,1989,56.003
South Africa,ZAF,1990,535.558
South Africa,ZAF,1991,528.639
South Africa,ZAF,1992,476.088
South Africa,ZAF,1993,321.394
South Africa,ZAF,1994,314.423
South Africa,ZAF,1995,311.6
South Africa,ZAF,1996,266.2
South Africa,ZAF,1997,216.691
South Africa,ZAF,1998,212.846
South Africa,ZAF,1999,267.574
South Africa,ZAF,2000,253.427
South Africa,ZAF,2001,303.46
South Africa,ZAF,2002,301.61
South Africa,ZAF,2003,225.287
South Africa,ZAF,2004,514.739
South Africa,ZAF,2005,721.691
South Africa,ZAF,2006,772.266
South Africa,ZAF,2007,771.761
South Africa,ZAF,2008,787.86
South Africa,ZAF,2009,658.517
South Africa,ZAF,2010,804.823
South Africa,ZAF,2011,823.201
South Africa,ZAF,2012,824.742
South Africa,ZAF,2013,755.185
South Africa,ZAF,2014,788.027
South Africa,ZAF,2015,779.728
South Africa,ZAF,2016,650.207
South Africa,ZAF,2017,703.551
South Africa,ZAF,2018,763.211
South Africa,ZAF,2019,724.68
South Africa,ZAF,2020,683.029
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
